Track_id,Artist,Title,Album,Genre,Style,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature,Time,Key,Camelot,Spotify_key,Spotify_mode,spotify_id,Cluster
13440324_B1,Altın Gün,Derdimi Dökersem,Gece,"Rock, Funk / Soul, Folk, World, & Country","Folk, Psychedelic Rock, Funk",21,0.651,0.32,-16.213,0.0475,0.786,0.344,0.104,0.89,151.708,4.0,3:53,C Minor,5A,0.0,0.0,23fiZqYPfs6gDqABl0wyKe,2.0
13440324_B2,Altın Gün,Kolbastı,Gece,"Rock, Funk / Soul, Folk, World, & Country","Folk, Psychedelic Rock, Funk",25,0.53,0.706,-8.996,0.038,0.00889,0.541,0.0669,0.958,156.009,4.0,3:26,A#/B♭ Minor,3A,10.0,0.0,1aDOpwhk2WjctjaOmhmpOl,0.0
13440324_B3,Altın Gün,Ervah-ı Ezelde,Gece,"Rock, Funk / Soul, Folk, World, & Country","Folk, Psychedelic Rock, Funk",18,0.754,0.544,-11.004,0.0474,0.0582,0.225,0.0587,0.956,97.609,4.0,4:45,E Minor,9A,4.0,0.0,5n3xaECj0UNB1dqJljwDPE,6.0
13440324_B4,Altın Gün,Gesi Bağları,Gece,"Rock, Funk / Soul, Folk, World, & Country","Folk, Psychedelic Rock, Funk",15,0.678,0.249,-19.9,0.0358,0.961,0.786,0.12,0.869,105.059,4.0,2:02,A Minor,8A,9.0,0.0,2l3Oy7k8qGlyRiPiKt9TBA,6.0
13440324_B5,Altın Gün,Süpürgesi Yoncadan,Gece,"Rock, Funk / Soul, Folk, World, & Country","Folk, Psychedelic Rock, Funk",37,0.523,0.653,-11.662,0.0522,0.00755,0.249,0.053,0.375,102.022,4.0,5:29,D Major,10B,2.0,1.0,1seGm3saXyST058oeZLZWF,6.0
7855910_A1,Portishead,Cowboys,Portishead,"Electronic, Hip Hop",Trip Hop,41,0.461,0.847,-2.398,0.0508,0.138,3.04e-05,0.113,0.18,76.763,4.0,4:39,A#/B♭ Minor,3A,10.0,0.0,1DB8s1L4z25jcRw88815ko,7.0
7855910_A2,Portishead,All Mine,Portishead,"Electronic, Hip Hop",Trip Hop,52,0.601,0.656,-2.692,0.0403,0.11,0.0148,0.103,0.342,60.161,4.0,4:00,G#/A♭ Minor,1A,8.0,0.0,785Qya5mtMUwBQtuypVqrx,7.0
7855910_A3,Portishead,Undenied,Portishead,"Electronic, Hip Hop",Trip Hop,43,0.241,0.281,-8.726,0.0416,0.45,6.82e-06,0.0937,0.0321,222.605,3.0,4:20,C Major,8B,0.0,1.0,25G1w3E4OMrovtPE5F510g,6.0
7855910_A4,Portishead,Half Day Closing,Portishead,"Electronic, Hip Hop",Trip Hop,34,0.276,0.556,-9.448,0.043,0.121,0.0171,0.245,0.0546,130.754,4.0,3:47,D Major,10B,2.0,1.0,4jnkL7nlkofeQh79owdtMl,6.0
7855910_A5,Portishead,Over,Portishead,"Electronic, Hip Hop",Trip Hop,44,0.632,0.712,-9.439,0.0434,0.453,0.000247,0.113,0.175,74.132,4.0,3:55,C♯/D♭ Major,3B,1.0,1.0,6624hZJ0nRh0ve2SelMXVw,7.0
7855910_B1,Portishead,Humming,Portishead,"Electronic, Hip Hop",Trip Hop,37,0.592,0.488,-7.596,0.0332,0.238,0.0742,0.822,0.0591,74.007,4.0,6:02,E Major,12B,4.0,1.0,2raNLL2FWxWNA4veLZIuAj,6.0
7855910_B2,Portishead,Mourning Air,Portishead,"Electronic, Hip Hop",Trip Hop,36,0.439,0.508,-8.234,0.0313,0.25,0.18,0.123,0.0582,141.985,4.0,4:12,C Minor,5A,0.0,0.0,4AJyCdViXryL9E98MkWPzp,7.0
7855910_B3,Portishead,Seven Months,Portishead,"Electronic, Hip Hop",Trip Hop,33,0.489,0.82,-5.449,0.12,0.459,2.32e-05,0.0868,0.298,76.181,4.0,4:16,E Major,12B,4.0,1.0,3TpGjl2QDRr35EdFDUey8X,6.0
7855910_B4,Portishead,Only You,Portishead,"Electronic, Hip Hop",Trip Hop,49,0.581,0.316,-12.212,0.19,0.334,0.0145,0.148,0.108,120.349,4.0,4:59,F Major,7B,5.0,1.0,2qKkC9cODRjIlsdyEkSJLQ,7.0
7855910_B5,Portishead,Elysium,Portishead,"Electronic, Hip Hop",Trip Hop,33,0.264,0.491,-5.534,0.0577,0.00405,0.0485,0.234,0.0385,79.98,4.0,5:54,C♯/D♭ Minor,12A,1.0,0.0,3aK3iIvgT5FQgKAjLunrMN,7.0
7855910_B6,Portishead,Western Eyes,Portishead,"Electronic, Hip Hop",Trip Hop,35,0.641,0.292,-12.674,0.0925,0.509,0.000198,0.329,0.216,138.289,4.0,3:59,E Minor,9A,4.0,0.0,1gOACnpZKFC70kn0nsmqen,3.0
1526433_A1,Portishead,Mysterons,Dummy,Electronic,"Trip Hop, Downtempo",51,0.657,0.498,-11.529,0.262,0.405,0.000479,0.107,0.46,164.25,4.0,5:05,B Major,1B,11.0,1.0,2O6X9nPVVQSefg3xOQAo5u,6.0
1526433_A2,Portishead,Sour Times,Dummy,Electronic,"Trip Hop, Downtempo",61,0.698,0.633,-6.68,0.0406,0.0508,0.272,0.264,0.55,94.085,4.0,4:12,G#/A♭ Minor,1A,8.0,0.0,6vTtCOimcPs5H1Jr9d0Aep,7.0
1526433_A3,Portishead,Strangers,Dummy,Electronic,"Trip Hop, Downtempo",50,0.659,0.617,-6.157,0.038,0.0355,0.16,0.185,0.25,84.078,4.0,3:57,F#/G♭ Major,2B,6.0,1.0,6pW8YspamPCxUwgvYttTSc,2.0
1526433_A4,Portishead,It Could Be Sweet,Dummy,Electronic,"Trip Hop, Downtempo",51,0.668,0.52,-11.098,0.0444,0.698,0.0165,0.13,0.556,153.963,4.0,4:17,A Major,11B,9.0,1.0,1cpnpMvnvmdy3hzYgd5oo9,6.0
1526433_A5,Portishead,Wandering Star,Dummy,Electronic,"Trip Hop, Downtempo",54,0.639,0.37,-10.883,0.0723,0.504,0.587,0.117,0.707,80.152,4.0,4:53,F#/G♭ Major,2B,6.0,1.0,7h14W1uQK7sjpVI1oVTobt,5.0
1526433_B1,Portishead,Numb,Dummy,Electronic,"Trip Hop, Downtempo",51,0.326,0.447,-6.11,0.0356,0.056,1.8e-05,0.0812,0.22,78.052,4.0,3:55,F#/G♭ Major,2B,6.0,1.0,7lR743VxfubUw5m9dpnR9x,5.0
1526433_B2,Portishead,Roads,Dummy,Electronic,"Trip Hop, Downtempo",59,0.607,0.294,-11.836,0.0764,0.778,0.162,0.106,0.192,76.083,4.0,5:03,F Major,7B,5.0,1.0,2sW8fmnISifQTRgnRrQTYW,2.0
1526433_B3,Portishead,Pedestal,Dummy,Electronic,"Trip Hop, Downtempo",44,0.411,0.464,-10.568,0.076,0.154,0.721,0.117,0.377,84.125,4.0,3:40,C Minor,5A,0.0,0.0,20DMYgVdOaR7sjsu8QMSoH,7.0
1526433_B4,Portishead,Biscuit,Dummy,Electronic,"Trip Hop, Downtempo",45,0.737,0.455,-7.997,0.0805,0.73,0.055,0.0717,0.339,136.03,4.0,5:02,G#/A♭ Minor,1A,8.0,0.0,6dDcfbMUFkFDk6x93kITY7,1.0
1526433_B5,Portishead,Glory Box,Dummy,Electronic,"Trip Hop, Downtempo",70,0.51,0.434,-10.004,0.0361,0.177,0.516,0.0603,0.207,119.695,4.0,5:08,C♯/D♭ Major,3B,1.0,1.0,3Ty7OTBNSigGEpeW2PqcsC,3.0
12253923_A1,Polo & Pan,Abysse,Caravelle,"Electronic, Pop","Tropical House, Synth-pop",28,0.543,0.497,-10.347,0.0325,0.721,0.657,0.101,0.0377,117.233,4.0,2:41,G Minor,6A,7.0,0.0,6dqXaJKdsHbcC4cosakPhN,6.0
12253923_A2,Polo & Pan,Aqualand,Caravelle,"Electronic, Pop","Tropical House, Synth-pop",33,0.759,0.784,-6.434,0.032,0.282,0.0337,0.301,0.242,112.007,4.0,4:17,G#/A♭ Major,4B,8.0,1.0,5RHNO7HwvIP50s2DMHXSCC,4.0
12253923_A3,Polo & Pan,Canopée ,Caravelle,"Electronic, Pop","Tropical House, Synth-pop",60,0.704,0.692,-6.558,0.0304,0.0942,0.0109,0.0922,0.369,96.005,4.0,4:36,F Minor,4A,5.0,0.0,260V7huyJrXnyYe0dFv2Fa,3.0
12253923_B1,Polo & Pan,Coeur Croisé,Caravelle,"Electronic, Pop","Tropical House, Synth-pop",43,0.699,0.83,-6.348,0.0336,0.481,0.00244,0.138,0.48,148.03,4.0,3:22,E Minor,9A,4.0,0.0,2hqN3UpBkP8j2UT6yPvBh1,6.0
12253923_B2,Polo & Pan,Zoom Zoom,Caravelle,"Electronic, Pop","Tropical House, Synth-pop",50,0.678,0.849,-6.983,0.0367,0.0459,0.613,0.0833,0.502,94.003,4.0,3:29,G Major,9B,7.0,1.0,1gWnuGAiTk3Q4yrIbwymUK,1.0
12253923_B3,Polo & Pan,Nanã,Caravelle,"Electronic, Pop","Tropical House, Synth-pop",57,0.685,0.735,-6.337,0.0334,0.191,0.038,0.188,0.385,94.035,3.0,3:10,E Minor,9A,4.0,0.0,0Psz3az3RIYfJpnsajBT8N,2.0
12253923_C1,Polo & Pan,Kirghiz,Caravelle,"Electronic, Pop","Tropical House, Synth-pop",32,0.829,0.613,-5.195,0.0785,0.0428,0.898,0.171,0.0387,121.021,4.0,5:06,E Minor,9A,4.0,0.0,52Abbh6ppAZGOSl9HsJZLb,3.0
12253923_C2,Polo & Pan,Dorothy,Caravelle,"Electronic, Pop","Tropical House, Synth-pop",52,0.8,0.427,-10.819,0.0517,0.0246,0.403,0.0953,0.442,118.007,4.0,5:16,G#/A♭ Major,4B,8.0,1.0,2GuIRSthEpYN5MO6PGD7Vx,3.0
12253923_C3,Polo & Pan,Plage Isolée (Soleil Levant),Caravelle,"Electronic, Pop","Tropical House, Synth-pop",48,0.757,0.517,-8.068,0.0248,0.54,0.0711,0.0995,0.452,97.014,4.0,3:51,F Minor,4A,5.0,0.0,1Uhy2u2QxyEjd1pZlwaDTU,6.0
12253923_D1,Polo & Pan,Mexicali,Caravelle,"Electronic, Pop","Tropical House, Synth-pop",39,0.746,0.82,-5.114,0.0337,0.018,0.338,0.106,0.562,121.009,4.0,6:13,G#/A♭ Major,4B,8.0,1.0,4P6JIuXfMMW8kjJCEneMBF,7.0
12253923_D3,Polo & Pan,Pays Imaginaire,Caravelle,"Electronic, Pop","Tropical House, Synth-pop",43,0.269,0.537,-5.682,0.0302,0.77,0.00322,0.0891,0.0756,79.304,4.0,4:49,C♯/D♭ Major,3B,1.0,1.0,7i5I4h7r2vkI2r9tgKjy0x,1.0
19270741_A1,Polo & Pan,Côme,Cyclorama,Electronic,"Electro, Nu-Disco",29,0.265,0.542,-11.321,0.049,0.662,0.941,0.366,0.0583,160.0,5.0,2:36,A Major,11B,9.0,1.0,2BZJ3z7692yPhkScGKF3gQ,6.0
19270741_A2,Polo & Pan,Ani Kuni,Cyclorama,Electronic,"Electro, Nu-Disco",46,0.661,0.623,-6.157,0.0292,0.198,0.602,0.0753,0.0491,121.002,4.0,4:36,C Major,8B,0.0,1.0,12QphPukpWDR9w1iimddfP,1.0
19270741_A3,Polo & Pan,Magic,Cyclorama,Electronic,"Electro, Nu-Disco",43,0.575,0.7,-8.444,0.0636,0.34,0.0329,0.0998,0.113,110.989,4.0,6:48,G Major,9B,7.0,1.0,3QEYYJTIEd6Tv0HCrgHvri,1.0
19270741_B2,Polo & Pan,Tunnel,Cyclorama,Electronic,"Electro, Nu-Disco",51,0.73,0.505,-9.248,0.0606,0.119,0.711,0.148,0.38,119.995,4.0,5:10,D Major,10B,2.0,1.0,4at0npP4QkdIUulFZIsYft,1.0
19270741_B3,Polo & Pan,Requiem,Cyclorama,Electronic,"Electro, Nu-Disco",32,0.622,0.552,-8.43,0.035,0.201,0.815,0.108,0.0689,96.005,4.0,4:54,G Major,9B,7.0,1.0,04h8y2ZRdzrZfd6S2zHF0K,1.0
19270741_C2,Polo & Pan,Melody,Cyclorama,Electronic,"Electro, Nu-Disco",33,0.681,0.541,-9.64,0.04,0.241,0.306,0.103,0.368,121.032,4.0,4:57,D Major,10B,2.0,1.0,6GIbY3GZ0FCUvls8L3UVG7,7.0
19270741_C3,Polo & Pan,Oasis,Cyclorama,Electronic,"Electro, Nu-Disco",34,0.729,0.734,-6.757,0.0344,0.653,0.845,0.294,0.132,102.0,4.0,6:11,G Major,9B,7.0,1.0,1naMWCQq5NwBiHUraYGudl,1.0
19270741_C4,Polo & Pan,Artemis,Cyclorama,Electronic,"Electro, Nu-Disco",26,0.621,0.606,-9.705,0.0319,0.542,0.0268,0.38,0.431,144.023,4.0,2:36,F Minor,4A,5.0,0.0,7hAmDtHYsJEBsld2RRnXaq,1.0
19270741_D1,Polo & Pan,Jiminy,Cyclorama,Electronic,"Electro, Nu-Disco",30,0.75,0.597,-8.398,0.0525,0.133,0.641,0.334,0.242,123.004,4.0,6:12,C Major,8B,0.0,1.0,1UbFjCo0nBSXh8fbROAEMX,1.0
19270741_D2,Polo & Pan,Bilboquet (Sirba),Cyclorama,Electronic,"Electro, Nu-Disco",40,0.803,0.785,-7.757,0.0689,0.483,0.962,0.0831,0.327,100.028,4.0,3:16,A Minor,8A,9.0,0.0,2OqHwg8IeV5xOzh4HBTaYC,2.0
19270741_D3,Polo & Pan,Les Jolies Choses,Cyclorama,Electronic,"Electro, Nu-Disco",50,0.667,0.734,-9.891,0.318,0.61,0.0523,0.641,0.145,142.968,4.0,3:42,C Major,8B,0.0,1.0,03WMhty0KQ2ppU30LiyKy4,5.0
19270741_D4,Polo & Pan,Peter Pan,Cyclorama,Electronic,"Electro, Nu-Disco",31,0.712,0.331,-13.405,0.0326,0.678,0.0365,0.0816,0.442,126.058,4.0,3:57,F Major,7B,5.0,1.0,3s3QGetdGTtbJKibdYu66Z,5.0
1403093_A1,Pink Floyd,Astronomy Domine,Ummagumma,Rock,"Psychedelic Rock, Experimental, Avantgarde, Prog Rock",43,0.348,0.633,-11.527,0.048,0.376,0.473,0.346,0.0805,124.096,4.0,4:11,D Major,10B,2.0,1.0,3Y8gNcoJu1uJ5L1BZuGvqB,7.0
1403093_A2,Pink Floyd,Careful With That Axe Eugene,Ummagumma,Rock,"Psychedelic Rock, Experimental, Avantgarde, Prog Rock",34,0.2,0.404,-13.68,0.0283,0.0965,0.729,0.681,0.124,81.9,4.0,8:49,A Minor,8A,9.0,0.0,60WujjVzXLbbx4D6pSVg56,5.0
1403093_B1,Pink Floyd,Set The Controls For The Heart Of The Sun,Ummagumma,Rock,"Psychedelic Rock, Experimental, Avantgarde, Prog Rock",39,0.297,0.327,-14.417,0.0482,0.673,0.905,0.0786,0.334,130.852,4.0,5:27,A Major,11B,9.0,1.0,6p9UFDNfGrzS5Byd2r9KPk,0.0
1403093_B2,Pink Floyd,A Saucerful Of Secrets,Ummagumma,Rock,"Psychedelic Rock, Experimental, Avantgarde, Prog Rock",34,0.217,0.779,-12.711,0.177,0.227,0.9,0.106,0.0352,117.938,4.0,11:56,B Major,1B,11.0,1.0,0OtkNB4TnTzrlid4zipYDV,5.0
1403093_C2,Pink Floyd,Grantchester Meadows,Ummagumma,Rock,"Psychedelic Rock, Experimental, Avantgarde, Prog Rock",32,0.452,0.137,-25.597,0.37,0.445,0.113,0.448,0.448,118.295,4.0,7:27,E Major,12B,4.0,1.0,2twOdZ7eEp1uyG2bzqlCz9,6.0
1403093_C3,Pink Floyd,Several Species Of Small Furry Animals Gathered Together In A Cave And Grooving With A Pict,Ummagumma,Rock,"Psychedelic Rock, Experimental, Avantgarde, Prog Rock",28,0.433,0.662,-18.181,0.892,0.705,0.00921,0.425,0.198,82.386,4.0,4:58,G Major,9B,7.0,1.0,63M8OHzd0lcVT517Pnon81,5.0
370242_A1,Deep Purple,Speed King,In Rock,Rock,"Hard Rock, Classic Rock",28,0.337,0.692,-10.767,0.0404,0.000116,0.000566,0.0909,0.313,100.37,4.0,5:49,G Major,9B,7.0,1.0,3RDB2QvuBEGv7DTK2SnMwO,6.0
370242_A3,Deep Purple,Child In Time,In Rock,Rock,"Hard Rock, Classic Rock",49,0.331,0.34,-14.784,0.0369,0.313,0.607,0.234,0.365,126.672,4.0,10:19,A Minor,8A,9.0,0.0,21cp8L9Pei4AgysZVihjSv,6.0
370242_B1,Deep Purple,Flight Of The Rat,In Rock,Rock,"Hard Rock, Classic Rock",0,0.337,0.831,-10.222,0.0694,0.000149,0.652,0.371,0.769,115.844,4.0,7:55,D Major,10B,2.0,1.0,7L9nCK6qT3otB0bdlm9hrd,6.0
370242_B2,Deep Purple,Into The Fire,In Rock,Rock,"Hard Rock, Classic Rock",3,0.391,0.818,-4.167,0.03,9.19e-05,0.0318,0.0963,0.536,82.818,4.0,3:44,E Minor,9A,4.0,0.0,4WMnm8M2hp8i9LvQXDQKSg,0.0
370242_B3,Deep Purple,Living Wreck,In Rock,Rock,"Hard Rock, Classic Rock",20,0.484,0.698,-10.807,0.0368,0.0298,0.139,0.0799,0.701,106.119,4.0,4:32,F#/G♭ Minor,11A,6.0,0.0,3HOPbHJy7JCalGtkg5l9vY,5.0
2162211_B1,Pink Floyd,If,Atom Heart Mother,Rock,"Psychedelic Rock, Prog Rock",44,0.508,0.103,-21.981,0.0293,0.918,0.618,0.108,0.196,102.977,4.0,4:30,F#/G♭ Minor,11A,6.0,0.0,63brgJhrcNFW8ncUhM1mhG,5.0
2162211_B3,Pink Floyd,Fat Old Sun,Atom Heart Mother,Rock,"Psychedelic Rock, Prog Rock",44,0.365,0.204,-15.778,0.0314,0.352,0.424,0.823,0.201,72.689,4.0,5:23,C Major,8B,0.0,1.0,5qlckstqDQ2RskL0SJsDYx,7.0
4139318_A1,Pink Floyd,Chapter 24,Masters Of Rock,Rock,Psychedelic Rock,32,0.231,0.376,-10.898,0.0335,0.704,0.000572,0.0606,0.344,128.746,4.0,3:42,D Major,10B,2.0,1.0,0j9iv7tRpEpTGSGpkCMJve,7.0
4139318_A3,Pink Floyd,Arnold Layne,Masters Of Rock,Rock,Psychedelic Rock,39,0.309,0.49,-9.333,0.0304,0.234,9.9e-06,0.0887,0.212,132.618,4.0,2:56,D Major,10B,2.0,1.0,2Dsy7Ls7OuvG1fpjrKI5AE,5.0
4139318_A5,Pink Floyd,The Scarecrow,Masters Of Rock,Rock,Psychedelic Rock,32,0.558,0.339,-13.581,0.0623,0.385,0.784,0.0261,0.921,155.156,3.0,2:11,D Major,10B,2.0,1.0,1aV8FeJiQpZXFY35rLNNu0,6.0
4139318_B4,Pink Floyd,Julia Dream,Masters Of Rock,Rock,Psychedelic Rock,35,0.368,0.28,-13.153,0.0323,0.522,0.132,0.602,0.408,115.986,4.0,2:37,A Minor,8A,9.0,0.0,4MPkQ1BppSZR0PnZ5HWL0i,1.0
4139318_B5,Pink Floyd,See Emily Play,Masters Of Rock,Rock,Psychedelic Rock,42,0.456,0.711,-9.205,0.0362,0.203,6.61e-06,0.13,0.412,124.021,4.0,2:53,D Major,10B,2.0,1.0,1YZuigG1YcdgbfD7XJoCU5,6.0
6075799_A1,Guts,Hip Hop First Of All,Hip Hop After All,"Electronic, Hip Hop, Funk / Soul","Downtempo, Trip Hop, Soul, Hip Hop",31,0.652,0.549,-9.09,0.0361,0.218,0.95,0.274,0.166,83.007,4.0,3:11,G Minor,6A,7.0,0.0,3mE8EhNxCynKpuhU8EY6e1,3.0
6075799_A2,Guts,Open Wide,Hip Hop After All,"Electronic, Hip Hop, Funk / Soul","Downtempo, Trip Hop, Soul, Hip Hop",32,0.642,0.719,-4.667,0.106,0.292,0.00631,0.107,0.443,72.025,4.0,3:38,B Major,1B,11.0,1.0,3owCCHIBwQkbMZhwW7OHDm,6.0
6075799_A4,Guts,Go For Mine ,Hip Hop After All,"Electronic, Hip Hop, Funk / Soul","Downtempo, Trip Hop, Soul, Hip Hop",16,0.637,0.831,-6.435,0.233,0.35,3.31e-05,0.344,0.71,93.303,4.0,3:09,E Minor,9A,4.0,0.0,0juM7bBUMR2CieowVOQK23,3.0
6075799_B1,Guts,As The World Turns ,Hip Hop After All,"Electronic, Hip Hop, Funk / Soul","Downtempo, Trip Hop, Soul, Hip Hop",23,0.62,0.644,-5.459,0.12,0.0648,0.0,0.0795,0.58,79.011,4.0,3:05,F#/G♭ Minor,11A,6.0,0.0,1b8Bl5ygfGxBFRQz7YKZlL,5.0
6075799_B2,Guts,Man Funk,Hip Hop After All,"Electronic, Hip Hop, Funk / Soul","Downtempo, Trip Hop, Soul, Hip Hop",51,0.859,0.628,-7.199,0.257,0.0545,1.29e-05,0.319,0.678,92.047,4.0,3:53,A#/B♭ Minor,3A,10.0,0.0,1QQxrrABKbx5w4LIphElwb,3.0
6075799_B3,Guts,A Glimpse Of Hope,Hip Hop After All,"Electronic, Hip Hop, Funk / Soul","Downtempo, Trip Hop, Soul, Hip Hop",15,0.653,0.263,-11.797,0.113,0.617,0.00416,0.125,0.333,79.046,4.0,2:43,C Major,8B,0.0,1.0,1A5nS5Pr9uIkn4T2giHIiW,6.0
6075799_B4,Guts,Forever My Love,Hip Hop After All,"Electronic, Hip Hop, Funk / Soul","Downtempo, Trip Hop, Soul, Hip Hop",22,0.837,0.694,-6.89,0.137,0.794,0.000389,0.129,0.501,85.024,4.0,4:16,C♯/D♭ Major,3B,1.0,1.0,1Cef7wn6ab3NYUcFLirGzT,3.0
6075799_C2,Guts,Want It Back,Hip Hop After All,"Electronic, Hip Hop, Funk / Soul","Downtempo, Trip Hop, Soul, Hip Hop",45,0.726,0.679,-6.443,0.0333,0.132,6.73e-06,0.159,0.345,83.047,4.0,3:31,G Minor,6A,7.0,0.0,7eN0Sdh3AE1VKKLSsFwKBh,3.0
6075799_C3,Guts,Enlighten,Hip Hop After All,"Electronic, Hip Hop, Funk / Soul","Downtempo, Trip Hop, Soul, Hip Hop",16,0.601,0.868,-6.355,0.119,0.0471,7.44e-05,0.092,0.845,89.706,4.0,3:15,G Major,9B,7.0,1.0,4YC12uerzclrKxFAtHegQL,6.0
6075799_C4,Guts,We Are All Africans,Hip Hop After All,"Electronic, Hip Hop, Funk / Soul","Downtempo, Trip Hop, Soul, Hip Hop",21,0.815,0.673,-6.902,0.123,0.11,0.0549,0.0919,0.74,88.023,4.0,4:18,F Major,7B,5.0,1.0,0chWwgnVxDVuKWKBzz55mS,2.0
6075799_D1,Guts,Innovation,Hip Hop After All,"Electronic, Hip Hop, Funk / Soul","Downtempo, Trip Hop, Soul, Hip Hop",18,0.679,0.625,-8.582,0.0586,0.209,6.26e-05,0.166,0.48,87.075,4.0,4:09,A Minor,8A,9.0,0.0,59DJlj1IwH4rq67uHDc1sp,4.0
6075799_D2,Guts,Come Alive ,Hip Hop After All,"Electronic, Hip Hop, Funk / Soul","Downtempo, Trip Hop, Soul, Hip Hop",29,0.811,0.393,-7.752,0.0808,0.275,1.04e-06,0.0973,0.455,78.006,4.0,3:48,C Major,8B,0.0,1.0,244Yi2HL1j8vjuNWkUsjjb,3.0
6075799_D3,Guts,Looking For The Perfect Rhodes,Hip Hop After All,"Electronic, Hip Hop, Funk / Soul","Downtempo, Trip Hop, Soul, Hip Hop",16,0.544,0.694,-8.284,0.0656,0.0788,0.655,0.102,0.26,167.92,3.0,5:37,G#/A♭ Major,4B,8.0,1.0,2TxGFYrqiuAjoZGKVaY7if,4.0
6075799_D4,Guts,Roses ,Hip Hop After All,"Electronic, Hip Hop, Funk / Soul","Downtempo, Trip Hop, Soul, Hip Hop",16,0.779,0.721,-9.135,0.0475,0.418,0.000618,0.0755,0.834,113.026,4.0,4:01,C♯/D♭ Major,3B,1.0,1.0,4uX1A9UvoGCxZHU4kPeLBb,6.0
27275673_A1,Baxter Dury,So Much Money,I Thought I Was Better Than You,"Rock, Pop",Alternative Rock,22,0.551,0.521,-6.0,0.0554,0.134,0.0737,0.114,0.452,139.957,4.0,2:37,F#/G♭ Minor,11A,6.0,0.0,3BEKOMSBRiTZ4cBfEaNTFt,3.0
27275673_A2,Baxter Dury,Aylesbury Boy,I Thought I Was Better Than You,"Rock, Pop",Alternative Rock,26,0.543,0.899,-4.292,0.0542,0.203,0.198,0.103,0.829,101.289,4.0,3:31,E Minor,9A,4.0,0.0,2JxopaaLlPWM991AJLYjRW,3.0
27275673_A3,Baxter Dury,Celebrate Me,I Thought I Was Better Than You,"Rock, Pop",Alternative Rock,32,0.72,0.553,-6.022,0.0374,0.444,0.879,0.115,0.651,78.992,4.0,3:17,C♯/D♭ Major,3B,1.0,1.0,44AUSRpvoPRovhVR8kXOgd,3.0
27275673_A4,Baxter Dury,Leon,I Thought I Was Better Than You,"Rock, Pop",Alternative Rock,24,0.789,0.613,-6.327,0.053,0.305,0.00357,0.171,0.797,106.891,3.0,2:48,G Minor,6A,7.0,0.0,5i8hoAqvfBPUWn3WnfAZ1U,6.0
27275673_A5,Baxter Dury,Crashes,I Thought I Was Better Than You,"Rock, Pop",Alternative Rock,18,0.808,0.53,-4.917,0.0359,0.0392,0.301,0.168,0.469,92.02,4.0,3:08,G Minor,6A,7.0,0.0,5bOrnkxwkK8IZRkfpJXaP1,4.0
27275673_B1,Baxter Dury,Sincere,I Thought I Was Better Than You,"Rock, Pop",Alternative Rock,18,0.628,0.723,-10.75,0.663,0.796,0.0339,0.0915,0.493,79.352,4.0,1:03,F Minor,4A,5.0,0.0,3xPljjalM2I1HFJojv8sjM,3.0
27275673_B2,Baxter Dury,Pale White Nissan,I Thought I Was Better Than You,"Rock, Pop",Alternative Rock,18,0.448,0.667,-4.975,0.0334,0.00738,0.69,0.627,0.642,184.047,4.0,2:56,A Minor,8A,9.0,0.0,50EtDrU9qbjYke6CRqKOCh,3.0
27275673_B3,Baxter Dury,Shadow,I Thought I Was Better Than You,"Rock, Pop",Alternative Rock,18,0.725,0.521,-6.999,0.155,0.611,0.00544,0.196,0.767,88.054,4.0,2:06,C Major,8B,0.0,1.0,4zvM0cUqu5pgRK1o6VDt4z,5.0
27275673_B4,Baxter Dury,Crowded Rooms,I Thought I Was Better Than You,"Rock, Pop",Alternative Rock,29,0.932,0.668,-4.866,0.0509,0.133,0.204,0.165,0.209,104.982,4.0,3:09,E Minor,9A,4.0,0.0,0ogcCX1zdw5FwnCKgtCqMD,1.0
27275673_B5,Baxter Dury,Glows,I Thought I Was Better Than You,"Rock, Pop",Alternative Rock,17,0.523,0.175,-11.682,0.031,0.861,0.00332,0.0881,0.088,109.991,4.0,2:52,B Minor,10A,11.0,0.0,7zwudClPkxLcNBQBSLA8jo,1.0
2605086_B,Marc Romboy,616 Seconds (Christian Smith Remix),616 Seconds,Electronic,"Techno, Tech House",0,0.782,0.658,-10.948,0.0504,0.00048,0.889,0.0957,0.278,124.996,4.0,9:32,G#/A♭ Major,4B,8.0,1.0,1pmAhtFmKgRxhzcNAHYC15,1.0
7740558_A1,Stephan Bodzin,Powers Of Ten (Maceo Plex & Shall Ocin Remix),Powers Of Ten Remixes,Electronic,"Tech House, Techno, Deep House",21,0.771,0.606,-9.952,0.0376,0.0081,0.915,0.108,0.586,123.027,4.0,6:29,B Major,1B,11.0,1.0,2xlb1yXTcqa4rTn7Ju9qDT,1.0
7740558_A2,Stephan Bodzin,IX (Marc Romboy Lost In Leploops),Powers Of Ten Remixes,Electronic,"Tech House, Techno, Deep House",6,0.807,0.879,-10.017,0.0442,1.85e-05,0.951,0.299,0.0486,123.024,4.0,7:37,G Major,9B,7.0,1.0,2KH8a719jsZRl4wXydWxi4,1.0
